sheet_name,Country,Albania,Argentina,Australia,Austria,Bangladesh,Belarus,Belgium,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Chile,China,Colombia,Cote d'Ivoire,Croatia,Czech Republic,Denmark,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Estonia,Ethiopia,Finland,France,Georgia,Germany,Ghana,Greece,Guatemala,"Hong Kong SAR, China",Hungary,India,Indonesia,"Iran, Islamic Rep.",Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,"Korea, Rep.",Kyrgyz Republic,Lebanon,Liberia,Madagascar,Malawi,Malaysia,Mexico,Moldova,Mongolia,Morocco,Nepal,Netherlands,New Zealand,Nicaragua,Nigeria,North Macedonia,Norway,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,Senegal,Serbia,Sierra Leone,Singapore,Slovenia,South Africa,Spain,Sri Lanka,Sweden,Tanzania,Thailand,Tunisia,Turkey,United Arab Emirates,Uganda,Ukraine,United Kingdom,United States,Uruguay,Uzbekistan,"Venezuela, RB",Vietnam,Zambia,Zimbabwe,Afghanistan,Myanmar,Belize,Costa Rica,Honduras,Antigua and Barbuda,The Bahamas,Barbados,Dominica,Grenada,Guyana,St. Kitts and Nevis,St. Lucia,St. Vincent and the Grenadines,Suriname,Trinidad and Tobago,Algeria,Angola,Benin,"Congo, Dem. Rep.","Egypt, Arab Rep..1",Guinea,"Iran, Islamic Rep..1",Kyrgyzstan,Mali,Mauritania,Mauritius,Mozambique,Namibia,Niger,Rwanda,Togo,The Gambia,Kosovo,"Congo, Rep.",Cyprus,Haiti,Ireland,Latvia,Lithuania,Luxembourg,Malta,Paraguay,Slovak Republic,Sudan
WJP ROL Index 2012-2013 Scores,2.2 Government officials in the judicial branch do not use public office for private gain,0.24,0.63,0.94,0.88,0.25,0.47,0.88,0.22,0.51,0.8,0.67,0.47,0.58,0.19,0.28,0.88,0.78,0.4,0.51,0.35,0.62,0.79,0.96,0.46,0.33,0.58,0.44,0.86,0.31,0.97,0.84,0.64,0.92,0.64,0.71,0.28,0.93,0.82,0.49,0.34,0.54,0.79,0.7,0.84,0.67,0.36,0.44,0.84,0.17,0.49,0.45,0.43,0.65,0.66,0.34,0.17,0.46,0.38,0.3,0.93,0.94,0.23,0.46,0.4,0.97,0.36,0.38,0.36,0.39,0.8,0.77,0.62,0.42,0.46,0.45,0.35,0.92,0.75,0.67,0.84,0.64,0.96,0.41,0.58,0.55,0.61,0.78,0.43,0.38,0.87,0.88,0.81,0.29,0.24,0.28,0.49,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,2.3 Government officials in the police and the military do not use public office for private gain,0.41,0.54,0.94,0.91,0.23,0.65,0.87,0.22,0.64,0.77,0.64,0.57,0.52,0.19,0.19,0.85,0.83,0.65,0.52,0.47,0.66,0.78,0.96,0.45,0.61,0.5,0.63,0.91,0.49,0.97,0.9,0.98,0.88,0.27,0.77,0.4,0.9,0.86,0.29,0.37,0.54,0.82,0.59,0.9,0.62,0.45,0.26,0.86,0.37,0.55,0.45,0.39,0.38,0.75,0.31,0.41,0.54,0.28,0.61,0.96,0.95,0.5,0.21,0.74,0.95,0.24,0.58,0.34,0.61,0.88,0.82,0.64,0.46,0.6,0.56,0.3,0.88,0.6,0.61,0.9,0.62,0.98,0.4,0.56,0.48,0.54,0.71,0.25,0.38,0.85,0.83,0.77,0.33,0.37,0.47,0.38,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,2.4 Government officials in the legislative branch do not use public office for private gain,0.2,0.28,0.82,0.54,0.34,0.38,0.6,0.19,0.29,0.71,0.25,0.33,0.38,0.47,0.11,0.69,0.56,0.53,0.2,0.32,0.39,0.29,0.95,0.1,0.38,0.43,0.27,0.58,0.5,0.84,0.68,0.7,0.66,0.43,0.29,0.11,0.88,0.55,0.19,0.11,0.4,0.27,0.24,0.77,0.4,0.3,0.06,0.49,0.13,0.27,0.22,0.28,0.31,0.71,0.33,0.29,0.16,0.28,0.18,0.92,0.89,0.29,0.05,0.44,0.91,0.15,0.19,0.3,0.19,0.54,0.46,0.27,0.22,0.37,0.3,0.39,0.95,0.52,0.33,0.72,0.26,0.95,0.38,0.06,0.49,0.55,0.73,0.31,0.02,0.66,0.62,0.71,0.3,0.29,0.57,0.48,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,Factor 3: Order and Security,0.7291120454822405,0.5957185349521918,0.8588113386571005,0.8852567578815985,0.6238574321444205,0.7787137872324847,0.8366062074016126,0.6748822711964498,0.7625418564450243,0.7643394860800755,0.6355866497287609,0.7386699330792741,0.7027446967217381,0.7028245264459669,0.6162460754229896,0.8808014348623615,0.7037944202119641,0.7837617464895129,0.42748009883420485,0.5761444870536713,0.7678772963225059,0.8099343248785654,0.9132621635355277,0.600949893526049,0.5636565175607818,0.6682065285736244,0.5803002966906549,0.8231811859572412,0.5626429892696251,0.9166819007671845,0.8409906780271248,0.8393216481484281,0.862647537664825,0.6797464041605868,0.7321554984981975,0.5865651307356087,0.9268192419007403,0.829983746625805,0.3934885442879721,0.7160440752146519,0.6759941021413072,0.7645223390613506,0.5996556505734347,0.8878397474815752,0.7490559689662765,0.7396245725687685,0.6197214948647767,0.8183502087115192,0.736868262291996,0.6810439464522556,0.5603914738328886,0.7602151058418175,0.6894054407799116,0.8552477157285132,0.4961949720348015,0.7665103139334583,0.7456149227591476,0.7212423216571545,0.6860232711444003,0.858892531097175,0.8715619851092048,0.6372697991227622,0.4735202746325315,0.7507544289255906,0.8745200676119125,0.2947947300358787,0.6836202315170358,0.6207613610039061,0.6025011752810551,0.8088997719562411,0.7436114001356969,0.8024815779224749,0.4918513057002003,0.6525635682695318,0.7519024826204209,0.6411540047940741,0.9279978327644721,0.8016389464159319,0.5583010686617158,0.7883561216944427,0.5350541490666928,0.8891859770861466,0.6052464291138907,0.6308878162988413,0.7869301526135661,0.6313748108044059,0.9102678053356672,0.4786579291132263,0.744075651337249,0.8433040076955658,0.8256044468223952,0.6950194160840694,0.8869764287361069,0.5098185775976823,0.8220964835421936,0.6725835812085738,0.589876338217232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,3.1 Crime is effectively controlled,0.86,0.56,0.85,0.92,0.67,0.82,0.82,0.66,0.85,0.67,0.44,0.79,0.79,0.84,0.74,0.9,0.77,0.75,0.39,0.6,0.87,0.8,0.89,0.58,0.42,0.82,0.46,0.79,0.69,0.9,0.87,0.98,0.88,0.77,0.79,0.43,0.98,0.8,0.54,0.95,0.69,0.83,0.69,0.92,0.94,0.79,0.66,0.86,0.78,0.88,0.52,0.73,0.63,0.78,0.44,0.77,0.71,0.83,0.82,0.91,0.86,0.63,0.49,0.78,0.91,0.47,0.64,0.5,0.66,0.85,0.82,0.82,0.57,0.74,0.86,0.46,0.96,0.92,0.33,0.9,0.91,0.91,0.56,0.89,0.84,0.77,0.98,0.53,0.78,0.88,0.86,0.72,0.94,0.31,0.9,0.63,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,3.2 Civil conflict is effectively limited,1,1,1,1,1,0.92,1,1,1,1,1,1,1,0.92,0.83,1,1,0.92,0.58,0.75,1,1,1,1,1,0.92,1,1,0.58,1,1,0.83,1,1,1,1,1,1,0.33,1,0.66,1,1,1,1,1,1,1,1,0.75,1,0.92,1,1,0.75,1,1,0.92,0.75,1,1,1,0.58,1,0.92,0.04,1,0.92,0.67,1,1,1,0.5,0.92,1,1,1,1,1,1,0.37,1,1,0.58,1,0.67,1,0.66,1,1,1,1,1,1,0.92,1,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,3.3 People do not resort to violence to redress personal grievances,0.33,0.23,0.72,0.73,0.2,0.6,0.69,0.36,0.44,0.62,0.46,0.43,0.32,0.35,0.28,0.74,0.34,0.68,0.31,0.37,0.43,0.63,0.85,0.22,0.27,0.27,0.28,0.68,0.41,0.85,0.65,0.7,0.7,0.27,0.41,0.33,0.8,0.69,0.31,0.2,0.67,0.47,0.11,0.74,0.31,0.43,0.2,0.59,0.43,0.41,0.16,0.64,0.44,0.79,0.3,0.53,0.52,0.42,0.49,0.67,0.76,0.28,0.35,0.47,0.8,0.37,0.41,0.44,0.49,0.58,0.42,0.59,0.41,0.31,0.39,0.47,0.82,0.48,0.34,0.46,0.32,0.76,0.26,0.42,0.52,0.46,0.75,0.25,0.45,0.65,0.62,0.37,0.72,0.22,0.65,0.39,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,Factor 4: Fundamental Rights,0.6312332076070237,0.6307413508045583,0.8428607073571279,0.8243385391543245,0.43368755570760653,0.45363332681779484,0.8131221231463245,0.4885871576599317,0.6719356744497328,0.5927747686871245,0.6947780141148396,0.680502482014302,0.5853238237080725,0.4324992479885253,0.42020262563854555,0.7779774270773672,0.7293100502530141,0.3544278068324083,0.5474346847087118,0.49975617180950704,0.6723092549083088,0.7852380897468064,0.9085948930954882,0.6715599993641814,0.56133509104895,0.43222602723307724,0.5796778621423312,0.7870584978801831,0.4066432242185516,0.9004939832955481,0.785764826215241,0.6058287779126825,0.8040731975716934,0.7185210244586134,0.7186466933522754,0.5918964750950072,0.7054862319352159,0.716361735984151,0.5555645196941046,0.5628944877322553,0.27203492650684064,0.7234365305084833,0.5853809050510301,0.7811346775414674,0.49787593696950794,0.49816325652577503,0.5352781663807306,0.7595640647027331,0.5127613605705664,0.6459849808108138,0.5217232887455149,0.5756558486660007,0.47473204297579397,0.4997431273119438,0.5639057875628043,0.5396879926798835,0.6202573217422598,0.47539674346450933,0.5890227798279556,0.8366388614442037,0.8607490654866529,0.5368981713300247,0.44886212366303774,0.6375067476198477,0.9046369825413492,0.3978235931263247,0.6270910070647572,0.7001210330181403,0.5692585865685468,0.8468606477474738,0.750242922629008,0.7303543926726546,0.46698270589189095,0.6166400035072706,0.6097723954998995,0.6286731270476332,0.7254531872158911,0.7752380426886271,0.6427587689166219,0.8570335231789831,0.5998659227333811,0.9289394913743426,0.5258554743577373,0.65850912528813,0.559919245698609,0.49380248877904065,0.4714024089582414,0.4344624163819546,0.5827695362136333,0.7828087059349385,0.7256444526160573,0.7461951593408728,0.3358461860616058,0.4831042006256565,0.4814114970039223,0.407644618261733,0.3118367399178613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,4.1 Equal treatment and absence of discrimination,0.65,0.65,0.61,0.69,0.51,0.71,0.78,0.44,0.64,0.5,0.69,0.61,0.7,0.49,0.4,0.62,0.57,0.6,0.54,0.65,0.66,0.72,0.8,0.66,0.57,0.47,0.54,0.8,0.48,0.86,0.69,0.77,0.77,0.72,0.66,0.43,0.72,0.61,0.45,0.47,0.46,0.6,0.59,0.81,0.56,0.61,0.43,0.75,0.41,0.49,0.4,0.66,0.56,0.69,0.39,0.63,0.67,0.53,0.68,0.7,0.83,0.48,0.48,0.68,0.84,0.43,0.68,0.48,0.57,0.78,0.63,0.74,0.62,0.65,0.59,0.55,0.82,0.62,0.49,0.77,0.64,0.83,0.54,0.61,0.62,0.58,0.48,0.49,0.62,0.69,0.52,0.69,0.64,0.5,0.6,0.45,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WJP ROL Index 2012-2013 Scores,4.2 The right to life and security of the person is effectively guaranteed,0.67,0.74,0.9,0.85,0.27,0.5,0.89,0.49,0.72,0.58,0.66,0.74,0.49,0.42,0.43,0.88,0.84,0.46,0.47,0.28,0.73,0.9,0.96,0.57,0.66,0.36,0.55,0.88,0.46,0.99,0.79,0.66,0.89,0.63,0.8,0.59,0.83,0.83,0.36,0.48,0.19,0.85,0.42,0.79,0.44,0.5,0.43,0.83,0.46,0.74,0.43,0.51,0.5,0.57,0.49,0.53,0.63,0.35,0.62,0.94,0.92,0.5,0.29,0.68,0.96,0.27,0.71,0.84,0.39,1,0.84,0.84,0.46,0.54,0.57,0.61,0.87,0.91,0.65,0.86,0.35,0.97,0.46,0.6,0.54,0.54,0.65,0.33,0.56,0.86,0.76,0.81,0.3,0.32,0.74,0.51,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
