Case URL,Case Filing Year for Action,Status,Case Categories,Geographies,agriculture,construction,education,energy_supply,enviromental_management,extractive,finance_insurance,fishing,forestry,informal,manufacturing,media,public,trade,transportation_logistics,water_management,num_sectors
https://www.climatecasechart.com/document/aqualliance-v-u-s-bureau-of-reclamation_0f46,2020,Complaint filed.,Federal Statutory Claims;NEPA;Public Trust Claims;State Impact Assessment Laws;State Law Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/aqualliance-v-u-s-bureau-of-reclamation_74b0,2021,Motion for voluntary dismissal granted.,Actions seeking adaptation measures;Adaptation;Federal Statutory Claims;NEPA,USA;US-CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/aqualliance-v-u-s-bureau-of-reclamation_d262,2021,Notice of dismissal without prejudice filed.,Actions seeking adaptation measures;Adaptation;Federal Statutory Claims;NEPA,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/arayara-association-of-education-and-culture-and-others-v-funai-copelmi-mineracao-ltda-and-fepam-mina-guaiba-project-and-affected-indigenous-communities_be97,2019,Decided,"Corporations;Environmental assessment and permitting;Human Rights;Indigenous Groups;Suits against corporations, individuals;Suits against governments",BRA;BR-RS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/arayara-association-of-education-and-culture-vs-copelmi-mineracao-ltda-and-fepam-guaiba-mine-project-and-hydrological-risks_2287,2020,Decided,Environmental assessment and permitting;Natural resource extraction;Suits against governments,BRA;BR-RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/arizona-v-mayorkas_c918,2021,Stipulation of dismissal granted and claims dismissed with prejudice.,Federal Statutory Claims;NEPA,USA;US-AZ,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/armando-ferrao-carvalho-and-others-v-the-european-parliament-and-the-council_835a,2018,Decided,EU ETS;GHG emissions reduction and trading;Human Rights;Other;Suits against governments,XAB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/asa-ruling-on-hsbc-uk-bank-plc_f354,2022,Decided,"Corporations;Suits against corporations, individuals;Misleading advertising",GBR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/asa-ruling-on-intrepid-travel-group-uk-ltd_d6d3,2023,Decided,"Corporations;Suits against corporations, individuals;Misleading advertising",GBR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.climatecasechart.com/document/asa-ruling-on-the-pack-pet-ltd_cd0b,2022,Decided,"Corporations;Suits against corporations, individuals;Misleading advertising",GBR,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
