Case URL,Case Filing Year for Action,Status,Case Categories,Geographies,agriculture,construction,education,energy_supply,enviromental_management,extractive,finance_insurance,fishing,forestry,informal,manufacturing,media,public,trade,transportation_logistics,water_management,num_sectors
https://www.climatecasechart.com/document/center-for-biological-diversity-v-u-s-fish-wildlife-service_f934,2023,Complaint filed.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-AZ,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
https://www.climatecasechart.com/document/center-for-biological-diversity-v-u-s-fish-wildlife-service_fade,2021,Summary judgment granted for defendants.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-DC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-u-s-fish-wildlife-service_fbe9,2025,Complaint filed.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-AZ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/center-for-biological-diversity-v-u-s-fish-wildlife-service_fe43,2023,Plaintiffs' motion to supplement the administrative record denied.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-FL,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
https://www.climatecasechart.com/document/center-for-biological-diversity-v-u-s-forest-service_1be5,2022,District court's summary judgment ruling affirmed in part and reversed in part.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-MT,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/center-for-biological-diversity-v-u-s-forest-service_8aaa,2022,Parties' motions for summary judgment granted in part and denied in part.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-MT,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/center-for-biological-diversity-v-u-s-forest-service_ba89,2023,Objections to findings and recommendations filed by plaintiffs Center for Biological Diversity et al.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-MT,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,6
https://www.climatecasechart.com/document/center-for-biological-diversity-v-u-s-maritime-administration_5e14,2021,MARAD ordered to initiate consultation.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-VA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/center-for-biological-diversity-v-williams_b92c,2023,Stipulated Settlement Agreement filed.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-DC,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
https://www.climatecasechart.com/document/center-for-community-action-environmental-justice-v-federal-aviation-administration_aa0b,2020,Petitions for rehearing en banc denied.,Federal Statutory Claims;NEPA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/center-for-food-and-adequate-living-rights-et-al-v-tanzania-and-uganda_3b67,2020,Pending,Environmental assessment and permitting;Natural resource extraction;Suits against governments,XAB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-sustainable-economy-v-washington-state-department-of-natural-resources_7c6a,2023,Determination of nonsignificance for and approval of timber sale declared void.,State Impact Assessment Laws;State Law Claims,USA;US-WA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/central-delta-water-agency-v-california-department-of-water-resources_10b4,2020,Judgment denying relief under CEQA affirmed.,Adaptation;Challenges to adaptation measures;State Impact Assessment Laws;State Law Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/central-jersey-safe-energy-coalition-v-federal-energy-regulatory-commission_ab27,2025,Petition for review filed.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,9
https://www.climatecasechart.com/document/centre-for-environmental-justice-guarantee-limited-et-al-v-he-the-president-gotabaya-rajapakse-et-al_0d35,2022,Pending,GHG emissions reduction and trading;Suits against governments,LKA,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/challenging-criteria-and-technical-requirements-to-perform-fracking-in-colombia_bc47,2016,Decided,Environmental assessment and permitting;Human Rights;Natural resource extraction;Right to a healthy environment;Suits against governments,COL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/challenging-environmental-impact-assessment-law-for-failing-to-consider-climate-change_aa66,2023,Decided,Environmental assessment and permitting;Human Rights;Other projects;Suits against governments,COL,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,6
https://www.climatecasechart.com/document/chamber-of-commerce-of-the-united-states-of-america-v-james_2aa4,2025,Motion to transfer granted.,Commerce Clause;Constitutional Claims;Fifth Amendment;Fourteenth Amendment;Other Constitutional Claims,USA;US-NY,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,9
https://www.climatecasechart.com/document/chamber-of-commerce-of-the-united-states-of-america-v-james_ba4d,2025,Answer filed.,Commerce Clause;Constitutional Claims;Fifth Amendment;Fourteenth Amendment;Other Constitutional Claims,USA;US-NY,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
https://www.climatecasechart.com/document/chamber-of-commerce-of-the-united-states-of-america-v-moore_d9a1,2024,Memorandum filed by plaintiffs in support of their motion for partial summary judgment on Counts I and II.,Adaptation;Challenges to adaptation measures;Constitutional Claims;Other Constitutional Claims,USA;US-VT,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,10
https://www.climatecasechart.com/document/chamber-of-commerce-of-the-united-states-of-america-v-sanchez_185d,2024,Emergency application withdrawn.,Commerce Clause;Constitutional Claims;First Amendment;Other Constitutional Claims,USA;US-CA,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,6
https://www.climatecasechart.com/document/chamber-of-commerce-of-the-united-states-of-america-v-sanchez_e075,2024,Motion for injunction pending appeal granted in part.,Commerce Clause;Constitutional Claims;First Amendment;Other Constitutional Claims,USA;US-CA,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,10
https://www.climatecasechart.com/document/chattooga-conservancy-v-u-s-department-of-agriculture_cece,2024,Motion for partial dismissal denied.,Federal Statutory Claims;NEPA,USA;US-DC,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,8
https://www.climatecasechart.com/document/chesapeake-bay-foundation-inc-v-county-of-henrico_af84,2021,Case voluntarily dismissed with prejudice.,Actions seeking adaptation measures;Adaptation;Clean Water Act;Federal Statutory Claims,USA;US-VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/children-of-austria-v-austria_5b44,2023,Decided,Human Rights;Suits against governments;Youth/Children,AUT,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,6
https://www.climatecasechart.com/document/chiquita-canyon-llc-v-county-of-los-angeles_10ae,2020,"Writ for administrative mandated granted in part and denied in part, causes of action for declaratory relief denied, and remaining causes of action transferred for assignment.",Industry Lawsuits;State Law Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/citizen-action-of-new-york-v-new-york-state-department-of-environmental-conservation_046a,2025,Memorandum of law filed in support of State respondent-defendant's motion to renew and reargue.,Environmentalist Lawsuits;State Law Claims,USA;US-NY,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,6
https://www.climatecasechart.com/document/citizens-action-coalition-of-indiana-inc-v-federal-energy-regulatory-commission_82dc,2023,Petition for review denied.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/citizens-and-ngos-v-ministry-of-environment-and-sustainable-development-and-ministry-of-mines-and-energy_9493,2023,Pending,Human Rights;Suits against governments,COL,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,5
https://www.climatecasechart.com/document/citizens-caring-for-the-future-v-haaland_8ea0,2023,Petition for review of agency action filed.,Federal Statutory Claims;NEPA,USA;US-NM,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,7
https://www.climatecasechart.com/document/citizens-committee-on-the-kobe-coal-fired-power-plant-v-kobe-steel-ltd-et-al_21ad,2018,Decided,"Corporations;Suits against corporations, individuals;GHG emissions reduction",JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/citizens-for-clean-air-clean-water-in-brazoria-county-v-u-s-department-of-transportation_6c15,2023,Petition for review denied.,Federal Statutory Claims;NEPA,USA,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,11
https://www.climatecasechart.com/document/city-county-of-honolulu-v-sunoco-lp_5f94,2020,Mandate issued.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/city-county-of-honolulu-v-sunoco-lp_79f3,2020,Transmittal letter sent to Hawai'i Circuit Court after Ninth Circuit denied stay.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/city-county-of-honolulu-v-sunoco-lp_89d0,2020,Memorandum of law filed by plaintiffs in opposition to defendants' motion for summary judgment based on statute of limitations.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/city-of-annapolis-v-bp-p-l-c_8163,2021,Motions to dismiss granted.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-MD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
https://www.climatecasechart.com/document/city-of-annapolis-v-bp-p-l-c_8537,2021,Letter submitted by defendants in response to plaintiff's April 3 letter regarding new authorities.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-MD,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
https://www.climatecasechart.com/document/city-of-arcata-v-pacific-gas-electric-co_e41f,2020,Complaint filed.,Other Types of State Law Cases;State Law Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/city-of-charleston-v-brabham-oil-co_490f,2020,City of Charleston confirmed it would not appeal dismissal.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/city-of-chicago-v-bp-p-l-c_2c1e,2024,Motion to remand granted.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-IL,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,11
https://www.climatecasechart.com/document/city-of-chicago-v-bp-p-l-c_59bf,2024,Reply brief filed by appellants.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-IL,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,7
https://www.climatecasechart.com/document/city-of-hoboken-v-exxon-mobil-corp_8250,2020,Motion to dismiss due to the State of New Jersey's pending case denied.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/city-of-new-york-v-exxon-mobil-corp_9dfc,2021,Motions to dismiss granted.,Other Types of State Law Cases;State Law Claims,USA;US-NY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/city-of-new-york-v-exxon-mobil-corp_c9b2,2021,Motion to remand granted.,Other Types of State Law Cases;State Law Claims,USA;US-NY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/city-of-port-isabel-v-federal-energy-regulatory-commission_5615,2023,Petitions for panel rehearing partially granted to extent of remanding without vacatur.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,4
https://www.climatecasechart.com/document/city-of-portland-v-oregon-public-broadcasting_d2f5,2024,Motions to dismiss granted.,Freedom of Information/Public Records;State Law Claims,USA;US-OR,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4
https://www.climatecasechart.com/document/city-of-quincy-v-massachusetts-department-of-environmental-protection_b1da,2021,Plaintiffs' motion for judgment on the pleadings denied and defendants' cross-motions for judgment on the pleadings allowed.,Adaptation;Environmentalist Lawsuits;Reverse Impact Assessment;State Law Claims,USA;US-MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/clark-v-haaland_3cdf,2021,Motions to dismiss granted.,Actions seeking adaptation measures;Adaptation,USA;US-NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/clarus-2025-nzasa-23_f75d,2025,Settled,"Corporations;Misleading advertising;Suits against corporations, individuals",NZL,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
https://www.climatecasechart.com/document/clean-air-coalition-of-western-new-york-inc-v-new-york-state-public-service-commission_4f6f,2023,Stipulation of adjournment filed.,Environmentalist Lawsuits;State Law Claims;Utility Regulation,USA;US-NY,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
https://www.climatecasechart.com/document/clean-air-coalition-of-western-new-york-inc-v-new-york-state-public-service-commission_6d55,2023,Dismissal of petition reversed.,Environmentalist Lawsuits;State Law Claims;Utility Regulation,USA;US-NY,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/clean-air-coalition-of-western-new-york-inc-v-new-york-state-public-service-commission_c4df,2023,PSC actions annulled and petition remitted to the PSC for further proceedings.,Environmentalist Lawsuits;State Law Claims;Utility Regulation,USA;US-NY,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,5
https://www.climatecasechart.com/document/clean-air-council-v-commonwealth-of-pennsylvania_b588,2023,Petition for review filed.,Environmentalist Lawsuits;State Law Claims,USA;US-PA,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,5
https://www.climatecasechart.com/document/clean-fuels-alliance-america-v-zeldin_2dc6,2024,Motion to dismiss filed.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;Renewable Fuel Standards,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3
https://www.climatecasechart.com/document/clean-fuels-development-coalition-v-epa_2423,2022,Petition for review filed.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;State and Municipal Vehicle Standards,USA;US-DC,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/clean-fuels-development-coalition-v-epa_c181,2022,Petition for review filed.,Clean Air Act;Federal Statutory Claims;Federal Vehicle Standards;Industry Lawsuits,USA;US-DC,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/clean-fuels-development-coalition-v-kessler_8330,2023,Proceedings stayed.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;State and Municipal Vehicle Standards,USA;US-MN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/clean-wisconsin-inc-v-public-service-commission_f932,2020,"Notice of appeal <a href=""https://www.superiortelegram.com/news/local/court-appeal-filed-over-proposed-gas-plant-in-superior"">filed</a> by Clean Wisconsin and Sierra Club.",Environmentalist Lawsuits;State Impact Assessment Laws;State Law Claims,USA;US-WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/client-earth-v-washington-gas-light-co_4a47,2022,Motion to dismiss granted.,Environmentalist Lawsuits;State Law Claims,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.climatecasechart.com/document/clientearth-and-others-v-flemish-region_91ef,2022,Decided,"Suits against governments;Corporations;Suits against corporations, individuals;Environmental permitting;Environmental assessment and permitting;Trade and Investment",BEL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/clientearth-v-blackrock_51f1,2024,Pending,"Corporations;Suits against corporations, individuals;Disclosures;Misleading advertising",FRA,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,8
https://www.climatecasechart.com/document/clientearth-v-financial-conduct-authority-ithaca-energy-plc-listing-on-london-stock-exchange_0d93,2023,Decided,Climate-justified measures;Suits against governments;Trade and Investment,GBR,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
https://www.climatecasechart.com/document/clientearth-v-shells-board-of-directors_9377,2023,Decided,"Corporations;GHG emissions reduction;Suits against corporations, individuals",GBR,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
https://www.climatecasechart.com/document/clientearth-vs-cargill_9393,2023,Pending,,XAB,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3
https://www.climatecasechart.com/document/climate-activists-v-government-of-heinsberg_63a8,2022,pending,,DEU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/climate-protection-restoration-initiative-v-regan_aba5,2022,Matter dismissed based on joint stipulation of dismissal.,Federal Statutory Claims;Other Statutes and Regulations,USA;US-OR,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/climate-united-fund-v-citibank-n-a_6506,2025,"Petitions for rehearing en banc granted and September 2, 2025 judgment vacated.",Constitutional Claims;Federal Statutory Claims;Fifth Amendment;Other Constitutional Claims;Other Statutes and Regulations,USA;US-DC,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,10
https://www.climatecasechart.com/document/climate-united-fund-v-citibank-n-a_ddff,2025,Plaintiffs' motion to clarify/motion to amend judgment granted.,Constitutional Claims;Federal Statutory Claims;Fifth Amendment;Other Constitutional Claims;Other Statutes and Regulations,USA;US-DC,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,11
https://www.climatecasechart.com/document/clinch-coalition-v-u-s-forest-service_4d26,2021,Complaint filed.,Federal Statutory Claims;NEPA,USA;US-VA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/coal-river-mountain-watch-v-putnam_4954,2025,Complaint filed.,Clean Water Act;Federal Statutory Claims;NEPA,USA;US-WV,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,5
https://www.climatecasechart.com/document/coalition-for-green-capital-v-citibank-n-a_f106,2025,Memorandum of law filed in support of plaintiff's motion for a temporary restraining order.,Constitutional Claims;Federal Statutory Claims;Fifth Amendment;Other Constitutional Claims;Other Statutes and Regulations,USA;US-DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/colin-doyle-et-al-v-an-bord-pleanala_4518,2024,Decided,Suits against governments;Environmental assessment and permitting;Other projects,IRL,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
https://www.climatecasechart.com/document/colorado-apartment-association-v-ryan_b968,2024,Motion filed by plaintiffs for leave to file first amended complaint.,Constitutional Claims;Industry Lawsuits;Other Constitutional Claims;State Law Claims,USA;US-CO,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,8
https://www.climatecasechart.com/document/colorado-motor-carriers-association-v-town-of-vail_414d,2023,Motion for preliminary injunction granted in part.,Constitutional Claims;Other Constitutional Claims,USA;US-CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://www.climatecasechart.com/document/columbia-riverkeeper-v-federal-energy-regulatory-commission_9cc2,2024,Petitions transferred to the Fifth Circuit Court of Appeals.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,7
https://www.climatecasechart.com/document/combeima-river-case-of-september-14-2020_692e,2011,Decided,Environmental assessment and permitting;Human Rights;Natural resource extraction;Right to a healthy environment;Suits against governments,COL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/comissao-pastoral-da-terra-and-notre-affaire-a-tous-v-bnp-paribas_237d,2023,Pending,"Corporations;Financing and investment;Suits against corporations, individuals",FRA,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,10
https://www.climatecasechart.com/document/comite-dialogo-ambiental-v-federal-emergency-management-agency_4646,2023,Plaintiffs' and defendants' motions for summary judgment granted in part and denied in part and case remanded to FEMA to prepare an EIS in relation to the programmatic environmental assessment for utilities restoration.,Actions seeking adaptation measures;Adaptation;Federal Statutory Claims;NEPA,USA;US-DC,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,7
https://www.climatecasechart.com/document/commissioner-of-police-nsw-v-coglin_a5d9,2024,Decided,"Protesters;Suits against corporations, individuals",AU-NSW;AUS,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,4
https://www.climatecasechart.com/document/commissioner-of-the-department-of-licensing-consumer-affairs-v-pepsico-inc_41a4,2025,Complaint filed.,Common Law Claims;Enforcement Cases;State Law Claims,USA;US-VI,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4
https://www.climatecasechart.com/document/commissioner-of-the-department-of-licensing-consumer-affairs-v-pepsico-inc_9f77,2025,Notice of removal filed.,Common Law Claims;Enforcement Cases;State Law Claims,USA;US-VI,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,5
https://www.climatecasechart.com/document/committee-for-a-better-shafter-v-county-of-kern_9397,2024,Verified petition for writ of mandate and complaint for injunctive relief filed.,State Law Claims;State Impact Assessment Laws,USA;US-CA,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4
https://www.climatecasechart.com/document/commodity-futures-trading-commission-v-newcombe_7142,2024,Complaint filed.,Carbon Offsets and Credits;Regulatory;Securities and Financial Regulation,USA;US-NY,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/commonwealth-of-puerto-rico-v-exxon-mobil-corp_f95f,2024,Notice of voluntary dismissal filed by Puerto Rico.,Actions seeking money damages for losses;Adaptation,USA;US-PR,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,11
https://www.climatecasechart.com/document/communication-to-france-about-the-continued-development-of-mega-basin-projects_1217,2023,Pending,Human Rights;Suits against governments,XAB,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,8
https://www.climatecasechart.com/document/communication-to-pakistan-concerning-the-ongoing-forced-evictions-and-home-demolitions-along-karachis-waterways-nullahs_25e0,2022,Pending,Human Rights;Suits against governments,XAB,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,5
https://www.climatecasechart.com/document/communication-to-thailand-on-forced-evictions-for-climate-mitigation-measures_05d7,2022,Pending,Human Rights;Just transition;Suits against governments,XAB,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5
https://www.climatecasechart.com/document/communication-to-the-government-of-colombia-about-the-humanitarian-and-environmental-crisis-suffered-by-the-afro-descendant-raizal-people_ba54,2022,Pending,Human Rights;Suits against governments,XAB,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,4
https://www.climatecasechart.com/document/communication-to-the-oecds-arrangement-on-efforts-to-expand-the-coal-fired-electricity-generation-sector_80a7,2021,Pending,Climate-justified measures;Human Rights;Other;Suits against governments;Trade and Investment;Youth/Children,XAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/communication-to-the-united-kingdom-about-the-arrest-and-imprisonment-of-climate-activists_695c,2023,Pending,Human Rights;Suits against governments,XAB,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
https://www.climatecasechart.com/document/communications-to-australia-and-three-australian-companies-concerning-the-fossil-fuel-activities-of-woodside-energy_6bd3,2022,Pending,"Human Rights;Suits against corporations, individuals;Suits against governments",XAB,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
https://www.climatecasechart.com/document/communities-for-a-better-environment-v-california-air-resources-board_8973,2024,Verified petition for writ of mandate and complaint for injunctive relief filed.,State Law Claims;State Impact Assessment Laws,USA;US-CA,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,8
https://www.climatecasechart.com/document/communities-for-a-better-environment-v-city-of-paramount_cff5,2022,Verified petition for writ of mandate and complaint for declaratory and injunctive relief filed.,State Law Claims;State Impact Assessment Laws,USA;US-CA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/communities-for-a-better-environment-v-county-of-contra-costa_02ec,2022,Order discharging writ of mandate.,State Law Claims;State Impact Assessment Laws,USA;US-CA,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/communities-for-a-better-environment-v-county-of-contra-costa_39e5,2022,Opening brief filed by petitioners.,State Impact Assessment Laws;State Law Claims,USA;US-CA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3
https://www.climatecasechart.com/document/communities-for-a-better-environment-v-county-of-contra-costa_bc14,2022,Remanded for reconsideration of odor mitigation measures.,State Law Claims;State Impact Assessment Laws,USA;US-CA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
https://www.climatecasechart.com/document/communities-for-a-better-environment-v-port-of-oakland_a1bb,2024,Verified petition for writ of mandate and complaint for injunctive and declaratory relief filed.,State Law Claims;State Impact Assessment Laws,USA;US-CA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
https://www.climatecasechart.com/document/community-environmental-advocates-v-city-of-grass-valley_f735,2020,Judgment denying the petition for writ of mandate reversed.,State Impact Assessment Laws;State Law Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/community-members-for-environmental-justice-v-city-of-minneapolis_9908,2021,Case dismissed as untimely.,Adaptation;Reverse Impact Assessment;State Impact Assessment Laws;State Law Claims,USA;US-MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/company-workers-union-of-maritima-commercial-somarco-limited-and-others-v-ministry-of-energy_f13e,2021,Decided,Human Rights;Just transition;Suits against governments,CHL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/competitive-enterprise-institute-v-epa_91a4,2022,Petition for review filed.,Clean Air Act;Federal Statutory Claims;Federal Vehicle Standards;Industry Lawsuits,USA;US-DC,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/complaint-about-adani-website-advertising_893e,2023,Pending,"Corporations;Misleading advertising;Suits against corporations, individuals",AUS,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,6
https://www.climatecasechart.com/document/complaint-against-drax-group-plc-under-the-oecd-guidelines-brought-by-the-lifescape-project-and-others_33ac,2021,Pending,"Climate damage;Corporations;Suits against corporations, individuals;Disclosures;GHG emissions reduction",XAB,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/complaint-against-virgin-atlantic-and-british-airways-under-the-oecd-guidelines-brought-by-possible_3044,2023,Pending,"Corporations;Climate damage;Suits against corporations, individuals;Disclosures;GHG emissions reduction",XAB,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,7
https://www.climatecasechart.com/document/complaint-over-shells-net-zero-by-2050-claims_1e80,2022,Dismissed,"Corporations;Misleading advertising;Suits against corporations, individuals",AUS,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
